40.016,0,0,-0.76686,0,0,1.7884,89.504,94.283,96
41.066,0.148,0,-0.77046,0,0,1.7884,89.504,94.283,96
41.098,0.19169,0,-0.77057,0,0,1.7884,89.504,94.283,96
41.128,0.22918,0,-0.77068,0,0,1.7884,89.504,94.283,96
41.158,0.26257,0,-0.77078,0,0,1.7884,89.504,94.283,96
41.187,0.29304,0,-0.77088,0,0,1.7884,89.504,94.283,96
41.216,0.32138,0,-0.77098,0,0,1.7884,89.504,94.283,96
41.247,0.34817,0,-0.77108,0,0,1.7884,89.504,94.283,96
41.278,0.37387,0,-0.77119,0,0,1.7884,89.504,94.283,96
41.312,0.39893,0,-0.77131,0,0,1.7884,89.504,94.283,96
41.348,0.42383,0,-0.77143,0,0,1.7884,89.504,94.283,96
41.388,0.44925,0,-0.77157,0,0,1.7884,89.504,94.283,96
41.433,0.47544,0,-0.77172,0,0,1.7884,89.504,94.283,96
41.479,0.49962,0,-0.77188,0,0,1.7884,89.504,94.283,96
41.525,0.52178,0,-0.77204,0,0,1.7884,89.504,94.283,96
41.572,0.54223,0,-0.7722,0,0,1.7884,89.504,94.283,96
41.62,0.56119,0,-0.77236,0,0,1.7884,89.504,94.283,96
41.667,0.57887,0,-0.77253,0,0,1.7884,89.504,94.283,96
41.716,0.59543,0,-0.7727,0,0,1.7884,89.504,94.283,96
41.766,0.61098,0,-0.77287,0,0,1.7884,89.504,94.283,96
41.816,0.62596,0,-0.77304,0,0,1.7884,89.504,94.283,96
41.867,0.64096,0,-0.77321,0,0,1.7884,89.504,94.283,96
41.917,0.65597,0,-0.83313,0,1,1.944,89.504,94.134,96
41.968,0.67118,0,-0.83332,0,1,1.944,89.504,94.134,96
42.021,0.68675,0,-0.83351,0,1,1.944,89.504,94.134,96
42.075,0.70282,0,-0.83372,0,1,1.944,89.504,94.134,96
42.131,0.71928,0,-0.83392,0,1,1.944,89.504,94.134,96
42.187,0.73596,0,-0.83413,0,1,1.944,89.504,94.134,96
42.244,0.75284,0,-0.83435,0,1,1.944,89.504,94.134,96
42.302,0.76992,0,-0.83456,0,1,1.944,89.504,94.134,96
42.36,0.78717,0,-0.83478,0,1,1.944,89.504,94.134,96
42.418,0.80459,0,-0.835,0,1,1.944,89.504,94.134,96
42.478,0.82216,0,-0.83522,0,1,1.944,89.504,94.134,96
42.538,0.83988,0,-0.83544,0,1,1.944,89.504,94.134,96
42.599,0.79763,0,-0.83567,0,1,1.944,89.504,94.134,96
42.664,0.65722,0,-0.83591,0,1,1.944,89.504,94.134,96
42.723,0.55115,0,-0.83613,0,1,1.944,89.504,94.134,96
42.78,0.46364,0,-0.83635,0,1,1.944,89.504,94.134,96
42.832,0.39644,0,-0.83654,0,1,1.944,89.504,94.134,96
42.881,0.34287,0,-0.83672,0,1,1.944,89.504,94.134,96
42.917,0.30794,0,-0.83686,0,1,1.944,89.504,94.134,96
42.939,0.28744,0,-0.83694,0,1,1.944,89.504,94.134,96
42.963,0.26788,0,-0.83703,0,1,1.944,89.504,94.134,96
42.987,0.24911,0,-0.83712,0,1,1.944,89.504,94.134,96
43.012,0.23098,0,-0.83721,0,1,1.944,89.504,94.134,96
