40.032,0,0,-0.8339,0,0,1.8942,90.107,94.182,96
41.011,0.15129,0,-0.83746,0,0,1.8942,90.107,94.182,96
41.043,0.19404,0,-0.83757,0,0,1.8942,90.107,94.182,96
41.072,0.23093,0,-0.83768,0,0,1.8942,90.107,94.182,96
41.102,0.26389,0,-0.83779,0,0,1.8942,90.107,94.182,96
41.131,0.29405,0,-0.83789,0,0,1.8942,90.107,94.182,96
41.16,0.32216,0,-0.838,0,0,1.8942,90.107,94.182,96
41.19,0.34877,0,-0.83811,0,0,1.8942,90.107,94.182,96
41.222,0.37433,0,-0.83823,0,0,1.8942,90.107,94.182,96
41.255,0.39929,0,-0.83835,0,0,1.8942,90.107,94.182,96
41.291,0.42413,0,-0.83848,0,0,1.8942,90.107,94.182,96
41.331,0.44954,0,-0.83862,0,0,1.8942,90.107,94.182,96
41.376,0.47572,0,-0.83879,0,0,1.8942,90.107,94.182,96
41.422,0.49986,0,-0.83896,0,0,1.8942,90.107,94.182,96
41.469,0.52198,0,-0.83912,0,0,1.8942,90.107,94.182,96
41.515,0.5424,0,-0.83929,0,0,1.8942,90.107,94.182,96
41.563,0.56134,0,-0.83947,0,0,1.8942,90.107,94.182,96
41.61,0.57901,0,-0.83964,0,0,1.8942,90.107,94.182,96
41.659,0.59554,0,-0.83982,0,0,1.8942,90.107,94.182,96
41.709,0.61108,0,-0.84,0,0,1.8942,90.107,94.182,96
41.759,0.62604,0,-0.84018,0,0,1.8942,90.107,94.182,96
41.809,0.64092,0,-0.84036,0,0,1.8942,90.107,94.182,96
41.859,0.65581,0,-0.87841,0,1,1.9928,90.107,94.087,96
41.91,0.67092,0,-0.87861,0,1,1.9928,90.107,94.087,96
41.962,0.6864,0,-0.87881,0,1,1.9928,90.107,94.087,96
42.016,0.70237,0,-0.87901,0,1,1.9928,90.107,94.087,96
42.072,0.71881,0,-0.87922,0,1,1.9928,90.107,94.087,96
42.128,0.73548,0,-0.87944,0,1,1.9928,90.107,94.087,96
42.185,0.75235,0,-0.87966,0,1,1.9928,90.107,94.087,96
42.243,0.76942,0,-0.87988,0,1,1.9928,90.107,94.087,96
