2800,0.0161,0,89.521
2800,0.0161,0.015377,89.522
2800,0.016106,0.058128,89.526
2800,0.016118,0.09558,89.529
2800,0.016138,0.12999,89.533
2800,0.016169,0.1651,89.537
2800,0.016207,0.19588,89.541
2800,0.016256,0.22511,89.546
2800,0.016317,0.25357,89.551
2800,0.016385,0.27855,89.556
2800,0.016469,0.30315,89.561
2800,0.016566,0.32623,89.567
2800,0.01667,0.34652,89.573
2800,0.016799,0.3672,89.58
2800,0.016939,0.38593,89.587
2800,0.017085,0.40242,89.595
2800,0.017269,0.41979,89.603
2800,0.017459,0.43498,89.612
2800,0.017664,0.44889,89.621
2800,0.017909,0.46296,89.631
2800,0.01816,0.4753,89.641
2800,0.018438,0.48702,89.652
2800,0.018754,0.49843,89.664
2800,0.019103,0.5092,89.678
2800,0.019499,0.51962,89.692
2800,0.019956,0.52984,89.709
2800,0.020457,0.53934,89.727
2800,0.021072,0.54913,89.748
2800,0.02175,0.55814,89.771
2800,0.02252,0.56666,89.797
2800,0.023442,0.57511,89.827
2800,0.024492,0.58299,89.861
2800,0.025674,0.59025,89.899
2800,0.027128,0.5975,89.945
2800,0.028797,0.60416,89.996
2800,0.03076,0.61041,90.056
2800,0.033054,0.61618,90.125
2800,0.035735,0.62148,90.204
2800,0.03903,0.62654,90.299
2800,0.042952,0.63116,90.411
2800,0.047691,0.63539,90.544
2800,0.053425,0.63922,90.701
2800,0.060403,0.64269,90.888
2800,0.06896,0.64579,91.11
2800,0.080003,0.64867,91.387
2800.1,0.09389,0.65122,91.719
2800.1,0.11313,0.65362,92.149
2800.1,0.13354,0.65536,92.565
2800.1,0.15215,0.65653,92.907
2800.1,0.16905,0.65737,93.187
2800.1,0.18435,0.658,93.416
2800.2,0.19974,0.65854,93.623
2800.2,0.21428,0.65899,93.8
2800.2,0.22695,0.65935,93.942
2800.2,0.2379,0.65964,94.058
2800.3,0.24726,0.65988,94.155
2800.3,0.25574,0.6601,94.245
2800.3,0.26336,0.6603,94.333
2800.3,0.26925,0.66047,94.412
2800.4,0.27404,0.66063,94.495
2800.4,0.27724,0.66078,94.579
2800.4,0.2788,0.66093,94.676
2800.5,0.2782,0.66105,94.77
2800.5,0.27538,0.66117,94.872
2800.6,0.27031,0.66127,94.978
2800.6,0.26355,0.66136,95.079
2800.7,0.25551,0.66144,95.174
2800.7,0.2465,0.66151,95.264
2800.8,0.2368,0.66158,95.348
2800.8,0.22664,0.66165,95.427
2800.9,0.2162,0.66173,95.499
2800.9,0.20566,0.6618,95.567
2800.9,0.19512,0.66187,95.629
2801,0.18471,0.66194,95.686
2801,0.17449,0.66201,95.738
2801.1,0.16452,0.66146,95.786
2801.1,0.16223,0.60847,95.795
2801.1,0.15713,0.53906,95.806
2801.1,0.15027,0.47756,95.817
2801.1,0.14197,0.42309,95.828
2801.1,0.13169,0.37117,95.839
2801.2,0.11902,0.32088,95.851
2801.2,0.10539,0.27741,95.862
2801.2,0.091091,0.23982,95.871
2801.2,0.075175,0.20489,95.881
2801.2,0.05721,0.17196,95.89
2801.2,0.039258,0.14433,95.897
2801.3,0.02155,0.12113,95.902
2801.3,0.0007554,0.098048,95.905
2801.3,-0.0040634,0.093249,95.906
2801.3,-0.017945,0.080444,95.906
2801.3,-0.032088,0.068813,95.906
2801.3,-0.045634,0.058863,95.904
2801.3,-0.058551,0.050352,95.9
2801.4,-0.070814,0.043071,95.896
2801.4,-0.082413,0.036844,95.891
2801.4,-0.09334,0.031516,95.884
2801.4,-0.1036,0.026959,95.877
2801.4,-0.11319,0.023061,95.869
2801.4,-0.12214,0.019727,95.859
2801.5,-0.13044,0.016874,95.849
2801.5,-0.13813,0.014434,95.839
2801.5,-0.14521,0.012347,95.827
2801.5,-0.15171,0.010562,95.815
2801.5,-0.15765,0.0090348,95.802
2801.5,-0.16305,0.0077285,95.789
2801.6,-0.16888,0.0063996,95.772
2801.6,-0.17401,0.0052993,95.754
2801.6,-0.17846,0.0043881,95.735
2801.6,-0.18285,0.003522,95.713
2801.6,-0.18656,0.0028048,95.689
2801.7,-0.18967,0.0021926,95.662
2801.7,-0.19215,0.0016669,95.631
2801.7,-0.19381,0.0012253,95.595
2801.8,-0.19443,0.00086754,95.554
2801.8,-0.19369,0.00057861,95.504
2801.8,-0.19164,0.00038591,95.453
2801.9,-0.18848,0.00025739,95.402
2801.9,-0.18443,0.00017167,95.351
2802,-0.17967,0.00011449,95.299
2802,-0.17433,7.6363e-05,95.247
2802,-0.16857,5.0931e-05,95.196
2802.1,-0.16249,3.3969e-05,95.145
2802.1,-0.15575,0,95.091
2802.2,-0.14949,0,95.043
2802.2,-0.14317,0,94.996
2802.2,-0.13685,0,94.949
2802.3,-0.13056,0,94.903
2802.3,-0.12435,0,94.859
2802.4,-0.11825,0,94.815
2802.4,-0.11229,0,94.772
2802.4,-0.10648,0,94.73
2802.5,-0.10083,0,94.69
2802.5,-0.095376,0,94.65
2802.6,-0.090109,0,94.612
2802.6,-0.085039,0,94.574
2802.6,-0.08017,0,94.538
2802.7,-0.075504,0,94.503
2802.7,-0.071041,0,94.468
2802.7,-0.06678,0,94.435
2802.8,-0.062717,0,94.403
2802.8,-0.058849,0,94.371
2802.9,-0.055171,0,94.341
2802.9,-0.051679,0,94.312
2802.9,-0.048368,0,94.283
2803,-0.04523,0,94.255
2803,-0.04226,0,94.228
2803.1,-0.039452,0,94.202
2803.1,-0.036799,0,94.176
2803.1,-0.034294,0,94.151
2803.2,-0.031932,0,94.127
2803.2,-0.029705,0,94.103
2803.3,-0.027607,0,94.08
2803.3,-0.026498,0.00027769,94.068
2803.3,-0.026321,0.0060272,94.066
2803.3,-0.025893,0.016311,94.063
2803.3,-0.025332,0.026384,94.06
2803.3,-0.024643,0.036253,94.057
2803.3,-0.023834,0.045924,94.054
2803.3,-0.022909,0.055402,94.051
2803.3,-0.021741,0.065818,94.047
2803.3,-0.020342,0.076738,94.044
2803.3,-0.018803,0.087405,94.04
2803.3,-0.01713,0.097829,94.036
2803.3,-0.015333,0.10802,94.033
2803.4,-0.013179,0.11918,94.029
2803.4,-0.010716,0.13084,94.025
2803.4,-0.00811,0.1422,94.021
2803.4,-0.0053712,0.15327,94.017
2803.4,-0.0021521,0.16536,94.012
2803.4,0.0014544,0.17795,94.008
2803.4,0.005202,0.19017,94.003
2803.4,0.0090743,0.20204,93.999
2803.4,0.013877,0.21585,93.994
2803.4,0.018813,0.2292,93.99
2803.4,0.02386,0.2421,93.986
2803.5,0.029629,0.25608,93.982
2803.5,0.03591,0.27051,93.978
2803.5,0.042257,0.28438,93.975
2803.5,0.049159,0.2988,93.973
2803.5,0.056847,0.31417,93.971
2803.5,0.064511,0.32887,93.97
2803.6,0.07244,0.34355,93.971
2803.6,0.081541,0.35984,93.973
2803.6,0.090465,0.37534,93.977
2803.6,0.099539,0.39072,93.983
2803.6,0.10976,0.40771,93.993
2803.7,0.11956,0.42377,94.005
2803.7,0.13001,0.44078,94.021
2803.7,0.14054,0.45794,94.042
2803.8,0.15073,0.47472,94.068
2803.8,0.16152,0.49289,94.102
2803.8,0.17121,0.50985,94.141
2803.9,0.17982,0.52571,94.183
2803.9,0.18738,0.54058,94.23
2803.9,0.1939,0.55454,94.279
2804,0.19945,0.56768,94.331
2804,0.20473,0.58201,94.394
2804.1,0.20895,0.59587,94.462
2804.1,0.21223,0.61008,94.538
2804.2,0.21462,0.6273,94.632
2804.2,0.21561,0.6466,94.738
2804.3,0.21516,0.66748,94.852
2804.4,0.2135,0.68881,94.966
2804.4,0.21137,0.70728,95.061
2804.5,0.2088,0.72576,95.153
2804.6,0.20595,0.74423,95.242
2804.6,0.20292,0.7627,95.327
2804.7,0.19981,0.78117,95.409
2804.7,0.1967,0.79965,95.487
2804.8,0.19363,0.81812,95.561
2804.9,0.19065,0.83659,95.633
2804.9,0.18778,0.85507,95.701
2805,0.18547,0.87068,95.757
2805,0.18464,0.84756,95.769
2805,0.18053,0.79346,95.792
2805,0.17352,0.74281,95.815
2805.1,0.16409,0.69539,95.838
2805.1,0.15268,0.651,95.859
2805.1,0.13854,0.60615,95.88
2805.1,0.12111,0.55983,95.901
2805.2,0.1024,0.51704,95.92
2805.2,0.082856,0.47752,95.936
2805.2,0.062848,0.44102,95.949
2805.2,0.042693,0.40732,95.958
2805.3,0.021041,0.37377,95.965
2805.3,0.0011591,0.34489,95.967
2805.3,-0.0016867,0.34089,95.967
2805.3,-0.016102,0.32104,95.967
2805.4,-0.031678,0.30034,95.964
2805.4,-0.043689,0.28483,95.961
2805.4,-0.055332,0.27012,95.957
2805.4,-0.066583,0.25617,95.951
2805.4,-0.07742,0.24294,95.945
2805.4,-0.08783,0.2304,95.937
2805.5,-0.097798,0.2185,95.929
2805.5,-0.10732,0.20722,95.919
2805.5,-0.11638,0.19652,95.909
2805.5,-0.12498,0.18637,95.897
2805.5,-0.13313,0.17674,95.885
2805.6,-0.14081,0.16761,95.872
2805.6,-0.14803,0.15896,95.859
2805.6,-0.15481,0.15075,95.844
2805.6,-0.16113,0.14296,95.829
2805.6,-0.16819,0.13409,95.81
2805.7,-0.17463,0.12577,95.789
2805.7,-0.18045,0.11796,95.768
2805.7,-0.18588,0.11034,95.745
2805.7,-0.19143,0.10209,95.717
2805.8,-0.19617,0.094452,95.688
2805.8,-0.20058,0.086562,95.654
2805.8,-0.2043,0.078831,95.616
2805.9,-0.20734,0.070898,95.572
2805.9,-0.20939,0.062893,95.52
2806,-0.2101,0.053954,95.452
2806,-0.20989,0,95.412
2806,-0.21181,0,95.381
2806,-0.21333,0,95.332
2806.1,-0.2133,0,95.282
2806.1,-0.21198,0,95.231
2806.2,-0.20955,0,95.179
2806.2,-0.20621,0,95.127
2806.2,-0.2021,0,95.074
