40.032,0,0,-0.36313,0,0,0.74156,90.102,95.288,96
41.015,0.16788,0,-0.36453,0,0,0.74156,90.102,95.288,96
41.045,0.2078,0,-0.36457,0,0,0.74156,90.102,95.288,96
41.074,0.24284,0,-0.36461,0,0,0.74156,90.102,95.288,96
41.103,0.27449,0,-0.36465,0,0,0.74156,90.102,95.288,96
41.132,0.30366,0,-0.36469,0,0,0.74156,90.102,95.288,96
41.161,0.331,0,-0.36473,0,0,0.74156,90.102,95.288,96
41.192,0.35702,0,-0.36478,0,0,0.74156,90.102,95.288,96
41.223,0.38213,0,-0.36482,0,0,0.74156,90.102,95.288,96
41.257,0.40676,0,-0.36487,0,0,0.74156,90.102,95.288,96
41.294,0.43141,0,-0.36492,0,0,0.74156,90.102,95.288,96
41.335,0.45684,0,-0.36498,0,0,0.74156,90.102,95.288,96
41.384,0.48459,0,-0.36505,0,0,0.74156,90.102,95.288,96
41.441,0.51288,0,-0.36513,0,0,0.74156,90.102,95.288,96
41.498,0.53844,0,-0.36521,0,0,0.74156,90.102,95.288,96
41.555,0.56174,0,-0.36529,0,0,0.74156,90.102,95.288,96
41.614,0.58313,0,-0.36538,0,0,0.74156,90.102,95.288,96
41.67,0.60184,0,-0.36546,0,0,0.74156,90.102,95.288,96
41.723,0.61784,0,-0.36553,0,0,0.74156,90.102,95.288,96
41.774,0.63292,0,-0.36561,0,0,0.74156,90.102,95.288,96
41.824,0.64787,0,-0.36568,0,0,0.74156,90.102,95.288,96
41.875,0.66292,0,-0.34272,0,1,0.6816,90.102,95.346,96
41.927,0.67826,0,-0.34279,0,1,0.6816,90.102,95.346,96
41.98,0.69402,0,-0.34285,0,1,0.6816,90.102,95.346,96
42.035,0.71034,0,-0.34293,0,1,0.6816,90.102,95.346,96
42.092,0.72734,0,-0.343,0,1,0.6816,90.102,95.346,96
42.152,0.74517,0,-0.34308,0,1,0.6816,90.102,95.346,96
42.216,0.76397,0,-0.34316,0,1,0.6816,90.102,95.346,96
42.283,0.78389,0,-0.34325,0,1,0.6816,90.102,95.346,96
42.354,0.80501,0,-0.34334,0,1,0.6816,90.102,95.346,96
42.427,0.82651,0,-0.34344,0,1,0.6816,90.102,95.346,96
42.5,0.84822,0,-0.34354,0,1,0.6816,90.102,95.346,96
42.571,0.7141,0,-0.34363,0,1,0.6816,90.102,95.346,96
42.631,0.59656,0,-0.34371,0,1,0.6816,90.102,95.346,96
42.689,0.50138,0,-0.34378,0,1,0.6816,90.102,95.346,96
42.747,0.42046,0,-0.34386,0,1,0.6816,90.102,95.346,96
42.807,0.3517,0,-0.34394,0,1,0.6816,90.102,95.346,96
42.848,0.31042,0,-0.34399,0,1,0.6816,90.102,95.346,96
42.873,0.28846,0,-0.34402,0,1,0.6816,90.102,95.346,96
42.898,0.26759,0,-0.34406,0,1,0.6816,90.102,95.346,96
42.924,0.24762,0,-0.34409,0,1,0.6816,90.102,95.346,96
42.95,0.2284,0,-0.34413,0,1,0.6816,90.102,95.346,96
42.979,0.20975,0,-0.34416,0,1,0.6816,90.102,95.346,96
43.009,0.1915,0,-0.3442,0,1,0.6816,90.102,95.346,96
43.042,0.17342,0,-0.34425,0,1,0.6816,90.102,95.346,96
43.079,0.15515,0,-0.34429,0,1,0.6816,90.102,95.346,96
43.123,0.13601,0,-0.34435,0,1,0.6816,90.102,95.346,96
43.178,0.11547,0,-0.34442,0,1,0.6816,90.102,95.346,96
43.235,0.097275,0,-0.3445,0,0,0.6816,88.271,95.346,96
43.294,0.081568,0,-0.34457,0,0,0.6816,88.271,95.346,96
43.354,0.068045,0,-0.34465,0,0,0.6816,88.271,95.346,96
43.41,0.057441,0,-0.34473,0,0,0.6816,88.271,95.346,96
43.463,0.049061,0,-0.3448,0,0,0.6816,88.271,95.346,96
43.514,0.042105,0,-0.34486,0,0,0.6816,88.271,95.346,96
43.564,0.036182,0,-0.34493,0,0,0.6816,88.271,95.346,96
43.615,0.031061,0,-0.345,0,0,0.6816,88.271,95.346,96
43.667,0.02659,0,-0.34506,0,0,0.6816,88.271,95.346,96
43.72,0.022666,0,-0.34513,0,0,0.6816,88.271,95.346,96
43.775,0.019211,0,-0.3452,0,0,0.6816,88.271,95.346,96
43.833,0.016168,0,-0.34528,0,0,0.6816,88.271,95.346,96
43.893,0.013491,0,-0.34536,0,0,0.6816,88.271,95.346,96
43.957,0.011142,0,-0.34544,0,0,0.6816,88.271,95.346,96
44.024,0.0090925,0,-0.34553,0,0,0.6816,88.271,95.346,96
44.097,0.0073152,0,-0.34563,0,0,0.6816,88.271,95.346,96
44.175,0.0057879,0,-0.34573,0,0,0.6816,88.271,95.346,96
44.26,0.0044903,0,-0.34584,0,0,0.6816,88.271,95.346,96
44.605,0,0.019087,-0.34629,0,0,0.6816,86.992,95.346,96
44.669,0,0.12873,-0.34637,0,0,0.6816,86.992,95.346,96
44.714,0,0.19207,-0.34643,0,0,0.6816,86.992,95.346,96
44.756,0,0.2425,-0.34649,0,0,0.6816,86.992,95.346,96
44.796,0,0.28589,-0.34654,0,0,0.6816,86.992,95.346,96
44.836,0,0.32488,-0.34659,0,0,0.6816,86.992,95.346,96
44.878,0,0.36109,-0.34665,0,0,0.6816,86.992,95.346,96
44.923,0,0.39576,-0.34671,0,0,0.6816,86.992,95.346,96
44.973,0,0.42987,-0.34677,0,0,0.6816,86.992,95.346,96
45.024,0,0.46098,-0.34684,0,0,0.6816,86.992,95.346,96
45.074,0,0.48883,-0.3469,0,0,0.6816,86.992,95.346,96
45.125,0,0.51403,-0.34697,0,0,0.6816,86.992,95.346,96
45.176,0,0.53703,-0.34704,0,0,0.6816,86.992,95.346,96
45.228,0,0.55818,-0.34711,0,0,0.6816,86.992,95.346,96
45.28,0,0.57773,-0.34717,0,0,0.6816,86.992,95.346,96
45.334,0,0.59591,-0.34724,0,0,0.6816,86.992,95.346,96
45.388,0,0.6129,-0.34731,0,0,0.6816,86.992,95.346,96
45.443,0,0.62935,-0.34739,0,0,0.6816,86.992,95.346,96
45.5,0,0.64613,-0.34746,0,0,0.6816,86.992,95.346,96
45.558,0,0.66322,-0.34754,0,0,0.6816,86.992,95.346,96
45.616,0,0.68063,-0.34761,0,0,0.6816,86.992,95.346,96
45.676,0,0.69833,-0.34769,0,0,0.6816,86.992,95.346,96
45.737,0,0.71632,-0.34777,0,0,0.6816,86.992,95.346,96
