2801.5,-0.16742,0.0072602,94.436,760.17,755.12
2801.6,-0.17311,0.0059876,94.431,760.17,755.14
2801.6,-0.17821,0.0049052,94.425,760.18,755.15
2801.6,-0.18259,0.0040184,94.42,760.18,755.16
2801.6,-0.1868,0.0031884,94.414,760.19,755.18
2801.6,-0.19026,0.0025096,94.407,760.19,755.19
2801.7,-0.19306,0.0019357,94.4,760.19,755.21
2801.7,-0.19513,0.0014484,94.392,760.2,755.22
2801.7,-0.19626,0.0010439,94.383,760.2,755.24
2801.8,-0.19624,0.00073388,94.373,760.2,755.26
2801.8,-0.19509,0.00051592,94.363,760.2,755.28
2801.8,-0.19299,0.0003627,94.353,760.19,755.29
2801.9,-0.19009,0.00025498,94.342,760.19,755.31
2801.9,-0.18651,0.00017925,94.332,760.19,755.32
2801.9,-0.18238,0.00012601,94.322,760.18,755.33
2802,-0.17779,8.8589e-05,94.311,760.18,755.34
2802,-0.17284,6.2279e-05,94.301,760.17,755.35
2802,-0.16761,4.3782e-05,94.29,760.17,755.36
2802.1,-0.16217,3.0779e-05,94.28,760.16,755.37
2802.1,-0.15635,0,94.269,760.16,755.38
2802.2,-0.15008,0,94.257,760.15,755.39
2802.2,-0.14375,0,94.245,760.14,755.4
2802.2,-0.13743,0,94.233,760.14,755.41
2802.3,-0.13115,0,94.221,760.13,755.41
2802.3,-0.12494,0,94.209,760.12,755.42
2802.4,-0.11885,0,94.197,760.12,755.43
2802.4,-0.11289,0,94.185,760.11,755.43
2802.4,-0.10708,0,94.172,760.11,755.44
2802.5,-0.10145,0,94.16,760.1,755.44
2802.5,-0.095991,0,94.148,760.1,755.45
2802.5,-0.090724,0,94.135,760.09,755.45
2802.6,-0.085653,0,94.123,760.09,755.45
2802.6,-0.08078,0,94.11,760.08,755.46
2802.7,-0.076108,0,94.098,760.08,755.46
2802.7,-0.071637,0,94.085,760.07,755.46
2802.7,-0.067365,0,94.073,760.07,755.47
2802.8,-0.063289,0,94.06,760.06,755.47
2802.8,-0.059408,0,94.047,760.06,755.47
2802.9,-0.055715,0,94.034,760.06,755.47
2802.9,-0.052206,0,94.021,760.05,755.47
2802.9,-0.048876,0,94.009,760.05,755.48
2803,-0.04572,0,93.996,760.05,755.48
2803,-0.04273,0,93.983,760.04,755.48
2803.1,-0.039901,0,93.97,760.04,755.48
2803.1,-0.037227,0,93.957,760.04,755.48
2803.1,-0.034701,0,93.944,760.03,755.48
2803.2,-0.032316,0,93.931,760.03,755.49
2803.2,-0.030067,0,93.917,760.03,755.49
2803.2,-0.027948,0,93.904,760.03,755.49
2803.3,-0.026258,0,93.893,760.03,755.49
2803.3,-0.026206,0.0018533,93.893,760.03,755.49
2803.3,-0.025831,0.012223,93.891,760.03,755.49
2803.3,-0.025321,0.02238,93.889,760.03,755.49
2803.3,-0.024681,0.03233,93.887,760.02,755.49
2803.3,-0.023917,0.042079,93.885,760.02,755.49
2803.3,-0.023036,0.051634,93.883,760.02,755.49
2803.3,-0.022001,0.061378,93.881,760.02,755.49
2803.3,-0.02066,0.072401,93.879,760.02,755.49
2803.3,-0.019174,0.083168,93.877,760.02,755.48
2803.3,-0.017552,0.093689,93.875,760.02,755.48
2803.3,-0.015802,0.10397,93.872,760.02,755.48
2803.3,-0.013855,0.11443,93.87,760.01,755.48
2803.4,-0.011452,0.12622,93.867,760.01,755.48
2803.4,-0.0089001,0.1377,93.864,760.01,755.48
2803.4,-0.0062115,0.14888,93.862,760.01,755.47
2803.4,-0.0032798,0.16022,93.859,760,755.47
2803.4,0.0002667,0.17296,93.855,760,755.47
2803.4,0.0039608,0.18533,93.852,760,755.46
2803.4,0.0077858,0.19733,93.849,759.99,755.46
2803.4,0.012213,0.21039,93.845,759.99,755.45
2803.4,0.017099,0.22392,93.841,759.98,755.45
2803.4,0.022104,0.237,93.837,759.98,755.44
2803.5,0.027415,0.25015,93.833,759.97,755.44
2803.5,0.033659,0.2648,93.828,759.97,755.43
2803.5,0.03998,0.2789,93.823,759.96,755.42
2803.5,0.04635,0.29246,93.819,759.95,755.42
2803.5,0.054031,0.3081,93.813,759.95,755.41
2803.5,0.061703,0.32307,93.808,759.94,755.4
2803.5,0.069328,0.3374,93.803,759.93,755.39
2803.6,0.078153,0.35342,93.797,759.92,755.37
2803.6,0.087139,0.36923,93.791,759.91,755.36
2803.6,0.095921,0.38428,93.785,759.9,755.35
2803.6,0.1059,0.40103,93.779,759.89,755.33
2803.7,0.11585,0.41745,93.773,759.88,755.31
2803.7,0.12573,0.43361,93.768,759.87,755.3
2803.7,0.13651,0.45121,93.762,759.86,755.28
2803.7,0.14657,0.46774,93.757,759.85,755.26
2803.8,0.15734,0.48578,93.752,759.84,755.23
2803.8,0.16741,0.50321,93.748,759.83,755.21
2803.9,0.17639,0.51949,93.746,759.82,755.18
2803.9,0.18429,0.53474,93.745,759.82,755.16
2803.9,0.19116,0.54906,93.745,759.81,755.14
2804,0.19701,0.56251,93.747,759.8,755.11
2804,0.20228,0.5762,93.751,759.8,755.09
2804,0.20691,0.59047,93.756,759.79,755.06
2804.1,0.21044,0.60433,93.764,759.79,755.04
2804.1,0.21305,0.61987,93.775,759.79,755.01
2804.2,0.21454,0.63944,93.792,759.79,754.97
2804.3,0.21447,0.65901,93.811,759.79,754.94
2804.3,0.21323,0.67858,93.832,759.79,754.9
2804.4,0.21115,0.69816,93.855,759.79,754.87
2804.5,0.20848,0.71773,93.879,759.79,754.84
2804.5,0.20542,0.7373,93.903,759.79,754.81
2804.6,0.20267,0.75373,93.924,759.8,754.78
2804.6,0.19996,0.76936,93.944,759.8,754.76
2804.7,0.19722,0.785,93.963,759.8,754.74
2804.7,0.19449,0.80063,93.983,759.81,754.71
2804.8,0.1918,0.81627,94.002,759.81,754.69
2804.9,0.18917,0.8319,94.021,759.81,754.67
2804.9,0.18662,0.84754,94.04,759.81,754.65
2805,0.18416,0.86318,94.059,759.82,754.63
2805,0.18286,0.8679,94.068,759.82,754.61
2805,0.18146,0.83395,94.073,759.82,754.61
2805,0.17682,0.78286,94.081,759.82,754.6
2805,0.1696,0.73489,94.088,759.83,754.6
2805.1,0.15982,0.68811,94.096,759.84,754.6
2805.1,0.14618,0.63778,94.104,759.85,754.61
2805.1,0.13056,0.59113,94.111,759.87,754.61
2805.1,0.11347,0.54789,94.117,759.89,754.62
2805.2,0.095336,0.50782,94.123,759.9,754.63
2805.2,0.07652,0.47067,94.127,759.92,754.65
2805.2,0.057341,0.43624,94.129,759.94,754.66
2805.3,0.034128,0.39809,94.13,759.97,754.68
2805.3,0.011165,0.36327,94.129,759.99,754.7
2805.3,-0.00040869,0.34662,94.128,760,754.71
2805.3,-0.0080896,0.33585,94.126,760.01,754.72
2805.3,-0.023131,0.31535,94.123,760.02,754.74
2805.4,-0.037735,0.2961,94.119,760.04,754.75
2805.4,-0.051845,0.27802,94.114,760.05,754.77
2805.4,-0.065417,0.26105,94.109,760.07,754.79
2805.4,-0.078412,0.24512,94.104,760.08,754.8
2805.4,-0.090804,0.23015,94.098,760.09,754.82
2805.5,-0.10257,0.21611,94.093,760.1,754.84
2805.5,-0.1137,0.20291,94.087,760.11,754.86
2805.5,-0.12418,0.19053,94.081,760.12,754.87
2805.5,-0.134,0.1789,94.075,760.13,754.89
2805.6,-0.14318,0.16798,94.069,760.14,754.91
2805.6,-0.1517,0.15772,94.063,760.15,754.92
2805.6,-0.15959,0.1481,94.057,760.16,754.94
2805.6,-0.16685,0.13906,94.051,760.17,754.96
2805.6,-0.17349,0.13057,94.045,760.17,754.97
2805.7,-0.17953,0.1226,94.039,760.18,754.99
2805.7,-0.18542,0.1145,94.032,760.19,755.01
2805.7,-0.19121,0.10609,94.024,760.19,755.02
2805.7,-0.19621,0.098289,94.017,760.2,755.04
2805.8,-0.2009,0.09023,94.008,760.2,755.06
2805.8,-0.20493,0.082325,93.999,760.2,755.08
2805.8,-0.20822,0.074503,93.988,760.21,755.1
2805.9,-0.21065,0.066606,93.977,760.21,755.13
2805.9,-0.21195,0.058215,93.963,760.21,755.15
2806,-0.21169,0.050844,93.949,760.21,755.18
2806,-0.2116,0.05027,93.947,760.21,755.18
2806,-0.21155,0,93.947,760.21,755.18
2806,-0.2124,0,93.944,760.21,755.19
2806,-0.2146,0,93.933,760.21,755.21
2806.1,-0.21515,0,93.922,760.22,755.23
2806.1,-0.21429,0,93.911,760.21,755.25
2806.1,-0.21224,0,93.899,760.21,755.27
2806.2,-0.2092,0,93.888,760.21,755.28
2806.2,-0.20532,0,93.877,760.21,755.3
2806.2,-0.20076,0,93.865,760.2,755.31
2806.3,-0.19566,0,93.854,760.2,755.33
2806.3,-0.19011,0,93.842,760.19,755.34
2806.4,-0.18423,0,93.83,760.18,755.35
2806.4,-0.17809,0,93.818,760.18,755.36
2806.4,-0.17179,0,93.807,760.17,755.37
2806.5,-0.16536,0,93.795,760.17,755.38
2806.5,-0.15889,0,93.783,760.16,755.39
2806.5,-0.1524,0,93.77,760.15,755.4
2806.6,-0.14595,0,93.758,760.15,755.4
2806.6,-0.13957,0,93.746,760.14,755.41
2806.6,-0.13328,0,93.734,760.13,755.42
2806.7,-0.1271,0,93.722,760.13,755.42
2806.7,-0.12107,0,93.709,760.12,755.43
2806.8,-0.11519,0,93.697,760.12,755.43
2806.8,-0.10948,0,93.684,760.11,755.44
2806.8,-0.10395,0,93.672,760.1,755.44
2806.9,-0.098593,0,93.659,760.1,755.45
2806.9,-0.093428,0,93.646,760.09,755.45
2806.9,-0.088454,0,93.634,760.09,755.45
2807,-0.083673,0,93.621,760.08,755.46
2807,-0.079084,0,93.608,760.08,755.46
2807,-0.074686,0,93.595,760.07,755.46
2807.1,-0.070477,0,93.582,760.07,755.46
2807.1,-0.066453,0,93.57,760.07,755.47
2807.2,-0.062612,0,93.557,760.06,755.47
2807.2,-0.05895,0,93.544,760.06,755.47
2807.2,-0.05546,0,93.531,760.06,755.47
2807.3,-0.052139,0,93.517,760.05,755.48
2807.3,-0.048982,0,93.504,760.05,755.48
2807.3,-0.045981,0,93.491,760.05,755.48
2807.4,-0.043133,0,93.478,760.04,755.48
2807.4,-0.040432,0,93.465,760.04,755.48
2807.4,-0.03787,0,93.451,760.04,755.48
2807.5,-0.035444,0,93.438,760.04,755.48
2807.5,-0.033147,0,93.425,760.03,755.49
2807.6,-0.030974,0,93.411,760.03,755.49
2807.6,-0.028919,0,93.398,760.03,755.49
2807.6,-0.026977,0,93.384,760.03,755.49
2807.6,-0.026183,0.00040641,93.379,760.03,755.49
2807.6,-0.025908,0.0071686,93.377,760.03,755.49
2807.7,-0.025412,0.016265,93.375,760.03,755.49
2807.7,-0.024785,0.025192,93.372,760.02,755.49
2807.7,-0.024034,0.033955,93.37,760.02,755.49
2807.7,-0.023163,0.042558,93.368,760.02,755.49
2807.7,-0.02218,0.051006,93.365,760.02,755.49
2807.7,-0.020948,0.060311,93.363,760.02,755.49
2807.7,-0.019486,0.070087,93.36,760.02,755.49
2807.7,-0.017886,0.079658,93.357,760.02,755.48
2807.7,-0.016158,0.089029,93.354,760.02,755.48
2807.7,-0.014309,0.098207,93.351,760.01,755.48
2807.7,-0.012103,0.10828,93.348,760.01,755.48
2807.7,-0.009593,0.11883,93.345,760.01,755.48
2807.7,-0.0069462,0.12912,93.341,760.01,755.47
2807.7,-0.0041748,0.13917,93.338,760,755.47
2807.8,-0.00093105,0.15017,93.334,760,755.47
2807.8,0.0026888,0.16164,93.33,760,755.47
2807.8,0.0064373,0.17281,93.326,759.99,755.46
2807.8,0.010298,0.18367,93.321,759.99,755.46
2807.8,0.015062,0.19634,93.316,759.98,755.45
2807.8,0.019941,0.20861,93.312,759.98,755.45
2807.8,0.024911,0.2205,93.307,759.98,755.44
2807.8,0.030565,0.2334,93.301,759.97,755.44
2807.9,0.036692,0.24675,93.295,759.96,755.43
2807.9,0.042859,0.25963,93.289,759.96,755.42
2807.9,0.049301,0.27259,93.283,759.95,755.41
2807.9,0.056772,0.28708,93.277,759.94,755.4
2807.9,0.064183,0.30099,93.27,759.94,755.39
2808,0.071501,0.31435,93.263,759.93,755.38
2808,0.080204,0.32985,93.256,759.92,755.37
2808,0.088682,0.34465,93.248,759.91,755.36
2808,0.096897,0.35879,93.241,759.9,755.34
2808.1,0.10648,0.37513,93.233,759.89,755.33
2808.1,0.11558,0.39064,93.225,759.88,755.31
2808.1,0.12487,0.40654,93.217,759.88,755.29
2808.1,0.13447,0.42325,93.21,759.87,755.27
2808.2,0.14329,0.43902,93.203,759.86,755.25
2808.2,0.15131,0.45392,93.198,759.85,755.23
2808.2,0.15855,0.46801,93.193,759.84,755.21
2808.3,0.16574,0.48295,93.189,759.83,755.19
2808.3,0.17239,0.49802,93.187,759.83,755.16
2808.4,0.17799,0.5122,93.187,759.82,755.14
2808.4,0.18261,0.52556,93.188,759.82,755.12
2808.5,0.18667,0.53968,93.191,759.81,755.09
2808.5,0.18983,0.55387,93.197,759.81,755.07
2808.6,0.19203,0.569,93.206,759.81,755.04
2808.6,0.19305,0.58651,93.22,759.81,755.01
2808.7,0.19267,0.60609,93.239,759.81,754.97
2808.8,0.19113,0.62567,93.261,759.81,754.94
2808.8,0.18879,0.64525,93.285,759.81,754.91
2808.9,0.18591,0.66482,93.31,759.81,754.88
2809,0.18312,0.68204,93.333,759.82,754.85
2809,0.18047,0.69768,93.354,759.82,754.83
2809.1,0.17777,0.71332,93.375,759.82,754.8
2809.2,0.17507,0.72896,93.397,759.82,754.78
2809.2,0.17242,0.7446,93.418,759.83,754.76
2809.3,0.16984,0.76024,93.439,759.83,754.74
2809.3,0.16736,0.77588,93.46,759.83,754.72
2809.4,0.16498,0.79153,93.481,759.84,754.69
2809.4,0.16272,0.80717,93.501,759.84,754.67
2809.5,0.16103,0.81878,93.517,759.84,754.66
2809.5,0.15983,0.79138,93.522,759.84,754.65
2809.5,0.1554,0.74812,93.531,759.84,754.65
2809.6,0.14838,0.70722,93.54,759.85,754.64
2809.6,0.13922,0.66856,93.548,759.86,754.64
2809.6,0.12784,0.63057,93.556,759.87,754.64
2809.6,0.11285,0.58933,93.565,759.89,754.65
2809.7,0.096411,0.55079,93.572,759.9,754.66
2809.7,0.078978,0.51477,93.578,759.92,754.67
2809.7,0.060942,0.4811,93.582,759.94,754.68
2809.8,0.042633,0.44964,93.584,759.96,754.7
2809.8,0.024328,0.42024,93.584,759.98,754.71
2809.8,0.0026501,0.38742,93.581,760,754.73
2809.8,-0.001038,0.38201,93.58,760,754.74
2809.9,-0.012054,0.36612,93.577,760.01,754.75
2809.9,-0.025852,0.34669,93.572,760.03,754.76
2809.9,-0.039208,0.32829,93.566,760.04,754.78
2809.9,-0.052067,0.31086,93.56,760.05,754.8
2810,-0.064388,0.29436,93.553,760.06,754.81
2810,-0.076137,0.27874,93.546,760.08,754.83
2810,-0.087289,0.26394,93.539,760.09,754.84
2810,-0.097826,0.24993,93.531,760.1,754.86
2810.1,-0.10774,0.23666,93.524,760.11,754.88
2810.1,-0.11701,0.2241,93.516,760.12,754.89
2810.1,-0.12566,0.21221,93.509,760.13,754.91
2810.1,-0.13367,0.20094,93.501,760.13,754.93
2810.2,-0.14107,0.19028,93.493,760.14,754.94
2810.2,-0.14784,0.18018,93.485,760.15,754.96
2810.2,-0.15402,0.17061,93.477,760.15,754.98
2810.2,-0.15961,0.16156,93.469,760.16,754.99
2810.3,-0.16463,0.15298,93.461,760.16,755.01
2810.3,-0.16998,0.1432,93.451,760.17,755.02
2810.3,-0.17455,0.13404,93.442,760.17,755.04
2810.4,-0.17853,0.12512,93.431,760.18,755.06
2810.4,-0.1822,0.1155,93.419,760.18,755.08
2810.4,-0.18501,0.10626,93.407,760.19,755.1
2810.5,-0.18708,0.096437,93.392,760.19,755.13
2810.5,-0.18718,0.095744,93.391,760.19,755.13
2810.5,-0.18721,0.095543,93.39,760.19,755.13
2810.5,-0.18725,0,93.39,760.19,755.13
2810.5,-0.19113,0,93.385,760.19,755.14
2810.5,-0.19685,0,93.376,760.2,755.16
2810.6,-0.2018,0,93.366,760.2,755.18
2810.6,-0.20522,0,93.355,760.21,755.2
2810.6,-0.20733,0,93.341,760.21,755.22
2810.7,-0.20757,0,93.328,760.21,755.24
2810.7,-0.20625,0,93.314,760.21,755.26
2810.8,-0.20361,0,93.301,760.2,755.28
2810.8,-0.19991,0,93.287,760.2,755.3
2810.8,-0.19534,0,93.273,760.2,755.31
2810.9,-0.19008,0,93.259,760.19,755.33
2810.9,-0.18428,0,93.245,760.18,755.34
2811,-0.17807,0,93.23,760.18,755.35
2811,-0.17156,0,93.216,760.17,755.36
2811,-0.16485,0,93.201,760.16,755.38
2811.1,-0.15802,0,93.187,760.16,755.38
2811.1,-0.15114,0,93.172,760.15,755.39
2811.2,-0.14427,0,93.157,760.14,755.4
2811.2,-0.13745,0,93.143,760.14,755.41
2811.2,-0.13073,0,93.128,760.13,755.42
2811.3,-0.12414,0,93.113,760.12,755.42
2811.3,-0.11771,0,93.098,760.12,755.43
2811.4,-0.11145,0,93.083,760.11,755.43
2811.4,-0.10539,0,93.067,760.11,755.44
2811.4,-0.099531,0,93.052,760.1,755.44
2811.5,-0.093886,0,93.037,760.09,755.45
2811.5,-0.088462,0,93.021,760.09,755.45
2811.6,-0.083261,0,93.006,760.08,755.46
2811.6,-0.078284,0,92.99,760.08,755.46
2811.6,-0.07353,0,92.975,760.07,755.46
2811.7,-0.068998,0,92.959,760.07,755.47
2811.7,-0.064684,0,92.943,760.06,755.47
2811.8,-0.060583,0,92.928,760.06,755.47
2811.8,-0.056689,0,92.912,760.06,755.47
2811.8,-0.052998,0,92.896,760.05,755.47
2811.9,-0.049503,0,92.88,760.05,755.48
2811.9,-0.046196,0,92.864,760.05,755.48
2812,-0.043071,0,92.848,760.04,755.48
2812,-0.040121,0,92.832,760.04,755.48
2812,-0.037338,0,92.816,760.04,755.48
2812.1,-0.034714,0,92.8,760.03,755.48
2812.1,-0.032244,0,92.783,760.03,755.49
2812.2,-0.029919,0,92.767,760.03,755.49
2812.2,-0.027732,0,92.751,760.03,755.49
2812.2,-0.025676,0,92.734,760.03,755.49
2812.3,-0.023746,0,92.718,760.02,755.49
2812.3,-0.021934,0,92.702,760.02,755.49
2812.4,-0.020233,0,92.685,760.02,755.49
2812.4,-0.018639,0,92.668,760.02,755.49
2812.4,-0.017144,0,92.652,760.02,755.49
2812.5,-0.015744,0,92.635,760.02,755.49
2812.5,-0.014433,0,92.618,760.01,755.49
2812.5,-0.013205,0,92.602,760.01,755.49
2812.6,-0.012056,0,92.585,760.01,755.49
2812.6,-0.010982,0,92.568,760.01,755.49
2812.7,-0.0099773,0,92.551,760.01,755.5
2812.7,-0.0090382,0,92.534,760.01,755.5
2812.7,-0.0087863,0.00028969,92.529,760.01,755.5
2812.7,-0.0087043,0.0057711,92.528,760.01,755.5
2812.7,-0.0085277,0.013361,92.527,760.01,755.5
2812.7,-0.0082813,0.020837,92.525,760.01,755.5
2812.7,-0.0079673,0.0282,92.523,760.01,755.5
2812.7,-0.0075881,0.035453,92.522,760.01,755.5
2812.7,-0.0071263,0.04289,92.52,760.01,755.49
2812.7,-0.0065097,0.051356,92.518,760.01,755.49
2812.8,-0.0058083,0.059674,92.516,760.01,755.49
2812.8,-0.0050257,0.067848,92.514,760.01,755.49
2812.8,-0.0041652,0.075881,92.512,760,755.49
2812.8,-0.0031077,0.084759,92.51,760,755.49
2812.8,-0.0018715,0.094109,92.507,760,755.49
2812.8,-0.00053703,0.10327,92.505,760,755.49
2812.8,0.00089057,0.11225,92.503,760,755.49
2812.8,0.0026709,0.12252,92.5,760,755.49
2812.8,0.0046343,0.13292,92.497,760,755.48
2812.8,0.0067104,0.14307,92.494,759.99,755.48
2812.8,0.0090724,0.15379,92.491,759.99,755.48
2812.8,0.011832,0.16539,92.487,759.99,755.48
2812.8,0.01472,0.17669,92.484,759.99,755.47
2812.8,0.017723,0.18768,92.48,759.98,755.47
2812.8,0.021493,0.20059,92.476,759.98,755.47
2812.9,0.025398,0.21309,92.472,759.97,755.46
2812.9,0.02942,0.22521,92.468,759.97,755.46
2812.9,0.034214,0.23882,92.463,759.97,755.45
2812.9,0.039293,0.25241,92.458,759.96,755.45
2812.9,0.044469,0.26553,92.453,759.96,755.44
2812.9,0.050373,0.27972,92.447,759.95,755.43
2812.9,0.056782,0.29436,92.442,759.94,755.42
2812.9,0.063236,0.30841,92.436,759.94,755.41
2813,0.070255,0.32305,92.43,759.93,755.41
2813,0.078081,0.33869,92.423,759.92,755.39
2813,0.085849,0.35362,92.417,759.91,755.38
2813,0.094159,0.36907,92.41,759.91,755.37
2813,0.10325,0.38545,92.403,759.9,755.36
2813.1,0.11212,0.40101,92.396,759.89,755.34
2813.1,0.12177,0.41759,92.389,759.88,755.33
2813.1,0.1317,0.43442,92.382,759.87,755.31
2813.1,0.14116,0.4503,92.375,759.86,755.29
2813.2,0.15191,0.46839,92.368,759.85,755.27
2813.2,0.16188,0.48533,92.363,759.84,755.25
2813.2,0.17104,0.50122,92.359,759.83,755.23
2813.3,0.17938,0.51617,92.356,759.82,755.2
2813.3,0.18777,0.5319,92.355,759.81,755.18
2813.3,0.19564,0.54768,92.355,759.8,755.15
2813.4,0.20239,0.56244,92.358,759.8,755.13
2813.4,0.20807,0.57626,92.363,759.79,755.11
2813.4,0.21306,0.59025,92.371,759.79,755.08
2813.5,0.21729,0.60477,92.383,759.78,755.05
2813.5,0.22045,0.61944,92.399,759.78,755.02
2813.6,0.22252,0.63685,92.423,759.78,754.99
2813.7,0.22296,0.65643,92.455,759.78,754.95
2813.7,0.2219,0.676,92.49,759.78,754.92
2813.8,0.21974,0.69558,92.529,759.78,754.88
2813.9,0.21694,0.71437,92.568,759.78,754.85
2813.9,0.21422,0.73001,92.601,759.79,754.82
2814,0.21128,0.74565,92.635,759.79,754.8
2814,0.20819,0.76129,92.67,759.79,754.78
2814.1,0.20502,0.77693,92.704,759.79,754.75
2814.1,0.20183,0.79257,92.738,759.8,754.73
2814.2,0.19866,0.80821,92.772,759.8,754.71
2814.2,0.19555,0.82385,92.805,759.8,754.68
2814.3,0.19252,0.83949,92.838,759.81,754.66
2814.3,0.1896,0.85513,92.87,759.81,754.64
2814.3,0.18858,0.82888,92.877,759.81,754.63
