2356.8,-0.21866,93.657
2356.8,-0.22946,93.829
2356.8,-0.22761,93.771
2356.9,-0.22434,93.657
2356.9,-0.23311,93.714
2357,-0.23817,93.714
2357,-0.25034,93.771
2357,-0.25429,93.771
2357.1,-0.25299,93.771
2357.1,-0.2562,93.714
2357.2,-0.25095,93.829
2357.2,-0.24885,93.829
2357.2,-0.24428,93.943
2357.3,-0.23311,93.714
2357.3,-0.23064,93.714
2357.4,-0.22255,93.771
2357.4,-0.22113,93.829
2357.4,-0.2181,93.886
2357.5,-0.21106,93.829
2357.5,-0.21038,93.771
2357.6,-0.20544,93.943
2357.6,-0.20229,93.829
2357.6,-0.19939,93.829
2357.7,-0.19037,93.771
2357.7,-0.1892,93.714
2357.8,-0.18309,94.171
2357.8,-0.18123,93.943
2357.8,-0.17913,94.057
2357.9,-0.17283,93.943
2357.9,-0.17228,94.057
2358,-0.16796,94.114
2358,-0.16512,94
2358,-0.16369,94
2358.1,-0.1561,93.943
2358.1,-0.15456,94
2358.2,-0.14968,94.114
2358.2,-0.14579,94.114
2358.2,-0.14344,93.943
2358.3,-0.13726,94
2358.3,-0.13628,94.057
2358.4,-0.13282,94
2358.4,-0.12819,94.057
2358.4,-0.12565,93.886
2358.5,-0.11948,93.886
2358.5,-0.118,93.886
2358.6,-0.11454,94
2358.6,-0.1096,93.943
2358.6,-0.10762,93.829
2358.7,-0.10367,93.943
2358.7,-0.10348,93.886
2358.8,-0.10034,93.943
2358.8,-0.095951,93.829
2358.8,-0.094283,93.829
2358.9,-0.09064,93.943
2358.9,-0.088849,93.943
2359,-0.085699,93.943
2359,-0.081253,93.943
2359,-0.081006,93.943
2359.1,-0.078474,94.057
2359.1,-0.077116,94.057
2359.2,-0.075387,94.171
2359.2,-0.072793,94
2359.2,-0.07199,94.171
2359.3,-0.069705,94
2359.3,-0.06847,94.171
2359.4,-0.066494,94.171
2359.4,-0.063159,94.057
2359.4,-0.061615,94.057
2359.5,-0.058157,94.057
2359.5,-0.056737,94.057
2359.6,-0.055131,94.171
2359.6,-0.052352,94
2359.6,-0.051364,94.171
2359.7,-0.047042,94
2359.7,-0.04383,94.057
2359.8,-0.041545,94.343
2359.8,-0.036049,94.171
2359.8,-0.029812,94.286
2359.9,-0.021537,94.114
2359.9,-0.012706,94.171
2360,-0.0039373,94.229
2360,0.0098955,94.171
2360,0.026754,94.171
2360.1,0.041884,94.171
2360.1,0.060163,94.171
2360.2,0.077578,94.343
2360.2,0.09456,94.171
2360.2,0.11272,94.171
2360.3,0.12451,94.229
2360.3,0.13575,94.114
2360.4,0.14724,94.229
2360.4,0.15347,94.171
2360.4,0.16477,94.114
2360.5,0.17058,94.171
2360.5,0.17435,94.114
2360.6,0.17892,94.286
2360.6,0.17719,94.114
2360.6,0.18095,94.114
2360.7,0.18027,94.171
2360.7,0.17589,94.114
2360.8,0.17521,94.286
2360.8,0.16959,94.171
2360.8,0.16978,93.943
2360.9,0.16928,94.057
2360.9,0.16317,94.229
2361,0.16267,94.171
2361,0.15773,94.171
2361,0.15848,94.171
2361.1,0.15668,94.229
2361.1,0.15249,94.229
2361.2,0.15218,94.286
2361.2,0.1489,94.343
2361.2,0.14903,94.171
2361.3,0.14674,94.171
2361.3,0.13958,94.343
2361.4,0.13859,94.343
2361.4,0.13309,94.229
2361.4,0.13062,94.229
2361.5,0.12568,94.171
2361.5,0.11574,94.4
2361.6,0.11018,94.171
2361.6,0.10222,94.171
2361.6,0.089867,94.229
2361.7,0.07659,94.229
2361.7,0.054235,94.4
2361.8,0.030027,94.229
2361.8,0.0026086,94.229
2361.8,-0.02728,94.171
2361.9,-0.053526,94.229
2361.9,-0.073596,94.343
2362,-0.094839,94.229
2362,-0.10781,94.171
2362,-0.11726,94.171
2362.1,-0.12047,94.171
2362.1,-0.11991,94.171
2362.2,-0.12343,94.229
2362.2,-0.12714,94.171
2362.2,-0.12714,94.171
2362.3,-0.12819,94.286
2362.3,-0.12442,94.229
2362.4,-0.12633,94.4
2362.4,-0.12584,94.457
2362.4,-0.12349,94.457
2362.5,-0.12269,94.629
2362.5,-0.11874,94.457
2362.6,-0.11929,94.514
2362.6,-0.11806,94.4
2362.6,-0.11429,94.571
2362.7,-0.11269,94.629
2362.7,-0.10836,94.4
2362.8,-0.10756,94.514
2362.8,-0.10583,94.514
2362.8,-0.1012,94.514
2362.9,-0.099903,94.743
2362.9,-0.095765,94.514
2363,-0.094654,94.4
2363,-0.092554,94.514
2363,-0.088787,94.514
2363.1,-0.087984,94.629
2363.1,-0.084958,94.457
2363.2,-0.08255,94.514
2363.2,-0.081438,94.514
2363.2,-0.078104,94.457
2363.3,-0.07798,94.629
2363.3,-0.071002,94.514
2363.4,-0.069149,94.514
2363.4,-0.067976,94.629
2363.4,-0.065259,94.457
2363.5,-0.062665,94.514
2363.5,-0.056737,94.4
2363.6,-0.052723,94.4
2363.6,-0.055131,94.629
2363.6,-0.052538,94.343
2363.7,-0.051056,94.629
2363.7,-0.048462,94.457
2363.8,-0.047042,94.571
2363.8,-0.048215,94.686
2363.8,-0.04698,94.629
2363.9,-0.04593,94.629
2363.9,-0.043336,94.514
2364,-0.041484,94.571
2364,-0.040804,94.571
2364,-0.038581,94.686
2364.1,-0.038334,94.686
2364.1,-0.036543,94.571
2364.2,-0.034753,94.571
2364.2,-0.032962,94.629
2364.2,-0.030553,94.686
2364.3,-0.029071,94.686
2364.3,-0.026786,94.571
2364.4,-0.024625,94.629
2364.4,-0.024069,94.629
2364.4,-0.022402,94.629
2364.5,-0.021722,94.571
2364.5,-0.02024,94.629
2364.6,-0.019438,94.629
2364.6,-0.019685,94.571
2364.6,-0.018326,94.629
2364.7,-0.017647,94.629
2364.7,-0.017153,94.629
2364.8,-0.016844,94.629
2364.8,-0.01635,94.629
2364.8,-0.015794,94.629
2364.9,-0.015424,94.686
2364.9,-0.015053,94.629
2365,-0.013571,94.629
2365,-0.01283,94.629
2365,-0.011163,94.686
2365.1,-0.011039,94.629
2365.1,-0.0096187,94.629
2365.2,-0.0090629,94.514
2365.2,-0.0083219,94.514
2365.2,-0.0074573,94.514
2365.3,-0.006778,94.686
2365.3,-0.0065928,94.514
2365.4,-0.0054812,94.514
2365.4,-0.0049871,94.629
2365.4,-0.0039373,94.457
2365.5,-0.0038756,94.629
2365.5,-0.0031963,94.457
2365.6,-0.0023935,94.457
2365.6,-0.002764,94.514
2365.6,-0.003011,94.457
2365.7,-0.0023935,94.571
2365.7,-0.0023317,94.629
2365.8,-0.0017759,94.629
2365.8,-0.0023317,94.686
2365.8,-0.0016524,94.743
2365.9,-0.00091139,94.686
2365.9,-0.00054087,94.8
2366,-0.00078788,94.629
2366,-0.0010349,94.629
2366,-0.00227,94.8
2366.1,-0.0039373,94.629
2366.1,-0.0059135,94.8
2366.2,-0.0060987,94.629
2366.2,-0.006778,94.857
2366.2,-0.006778,94.743
2366.3,-0.0062222,94.743
2366.3,-0.0048636,94.8
2366.4,-0.0022082,94.629
2366.4,-0.00010859,94.8
2366.4,0.00081772,94.743
2366.5,0.0015588,94.629
2366.5,0.0016823,94.686
2366.6,0.0038437,94.629
2366.6,0.0053258,94.857
2366.6,0.00477,94.743
2366.7,0.00477,94.686
2366.7,0.0050787,94.686
2366.8,0.0063756,94.629
2366.8,0.0074871,94.857
2366.8,0.0067461,94.743
2366.9,0.0065608,94.686
2366.9,0.0078577,94.743
2367,0.0080429,94.629
2367,0.0087222,94.914
2367,0.0084752,94.629
2367.1,0.0087222,94.857
2367.1,0.0084134,94.743
2367.2,0.0082282,94.857
2367.2,0.0076724,94.857
2367.2,0.0074871,94.8
2367.3,0.0063756,94.857
2367.3,0.0063756,94.743
2367.4,0.0058815,94.857
2367.4,0.0065608,94.914
2367.4,0.0064991,94.8
2367.5,0.0073019,94.743
2367.5,0.0070549,94.8
2367.6,0.0074254,94.857
2367.6,0.009278,94.914
2367.6,0.0095868,94.8
2367.7,0.0082282,94.686
2367.7,0.0075489,94.8
2367.8,0.0063756,94.8
2367.8,0.0071166,95.029
2367.8,0.0071166,94.743
2367.9,0.0055728,94.743
2367.9,0.005017,94.857
2368,0.005264,94.8
2368,0.0054493,94.914
2368,0.0053258,94.8
2368.1,0.004523,94.8
2368.1,0.00477,94.857
2368.2,0.0043377,94.857
2368.2,0.0041524,94.914
2368.2,0.0039054,94.743
2368.3,0.0039672,94.743
2368.3,0.0043994,94.857
2368.4,0.0041524,94.686
2368.4,0.0041524,94.743
2368.4,0.004523,94.629
2368.5,0.0052022,94.629
2368.5,0.0053875,94.8
2368.6,0.0048935,94.743
2368.6,0.005511,94.686
2368.6,0.0082282,94.629
2368.7,0.0077342,94.629
2368.7,0.0067461,94.686
2368.8,0.005758,94.8
2368.8,0.0061286,94.8
2368.8,0.0067461,94.629
2368.9,0.005758,94.629
2368.9,0.0037819,94.686
2369,0.0039054,94.8
2369,0.0036584,94.571
2369,0.0040907,94.743
2369.1,0.0035966,94.629
2369.1,0.0034731,94.629
2369.2,0.0036584,94.743
2369.2,0.0029791,94.629
2369.2,0.0026703,94.857
2369.3,0.0033496,94.629
2369.3,0.0031026,94.743
2369.4,0.0029791,94.686
2369.4,0.0029173,94.686
2369.4,0.0029173,94.8
2369.5,0.0032879,94.743
2369.5,0.0039672,94.686
2369.6,0.0032261,94.8
2369.6,0.0032879,94.8
2369.6,0.0058815,94.743
2369.7,0.0066843,94.743
2369.7,0.006005,94.743
2369.8,0.0053258,94.743
2369.8,0.0040907,94.743
2369.8,0.0048935,94.629
2369.9,0.0046465,94.743
2369.9,0.0024233,94.629
2370,0.0019293,94.743
2370,0.0025468,94.8
2370,0.0030409,94.629
2370.1,0.0032261,94.629
2370.1,0.0029791,94.8
2370.2,0.0027938,94.629
2370.2,0.0025468,94.686
2370.2,0.0021763,94.629
2370.3,0.0015588,94.743
2370.3,0.0013735,94.8
2370.4,0.00125,94.629
2370.4,0.0011882,94.857
2370.4,0.0021763,94.686
2370.5,0.0018675,94.686
2370.5,0.0021145,94.8
2370.6,0.0023616,94.686
2370.6,0.0021763,94.743
2370.6,0.0028556,94.743
2370.7,0.0035349,94.686
2370.7,0.0026703,94.857
2370.8,0.0026086,94.686
2370.8,0.0020528,94.629
2370.8,0.0026086,94.743
2370.9,0.0029173,94.457
2370.9,0.0030409,94.857
2371,0.0026703,94.629
2371,0.0034114,94.571
2371,0.0034731,94.686
2371.1,0.0035966,94.571
2371.1,0.0030409,94.857
2371.2,0.0033496,94.686
2371.2,0.0025468,94.629
2371.2,0.0026703,94.629
2371.3,0.001991,94.629
2371.3,0.0024233,94.857
2371.4,0.0026086,94.629
2371.4,0.0029791,94.743
2371.4,0.0027321,94.743
2371.5,0.0034114,94.629
2371.5,0.0024233,94.857
2371.6,0.0029173,94.8
2371.6,0.0021763,94.686
2371.6,0.0021763,94.629
2371.7,0.0019293,94.686
2371.7,0.00094122,94.743
2371.8,0.00020018,94.629
2371.8,7.667e-05,94.571
2371.8,-0.00017035,94.629
2371.9,0.00032369,94.686
2371.9,-0.00066438,94.629
2372,-0.00054087,94.571
2372,1.4916e-05,94.514
2372,1.4916e-05,94.629
2372.1,0.00026193,94.686
2372.1,-0.00041736,94.571
2372.2,-0.00029385,94.571
2372.2,-0.00010859,94.514
2372.2,-0.00060262,94.571
2372.3,-0.00047912,94.743
2372.3,-4.6838e-05,94.629
2372.4,0.00032369,94.514
2372.4,0.00044719,94.286
2372.4,0.0005707,94.4
2372.5,0.0011882,94.571
2372.5,0.00094122,94.457
2372.6,0.00087947,94.457
2372.6,0.0015588,94.4
2372.6,0.0022381,94.457
2372.7,0.0021763,94.514
2372.7,0.0011265,94.571
2372.8,0.00069421,94.4
2372.8,0.0011265,94.571
2372.8,0.00075596,94.514
2372.9,0.00063246,94.4
2372.9,1.4916e-05,94.629
2373,0.00032369,94.4
2373,0.00032369,94.571
2373,0.00044719,94.514
2373.1,0.00075596,94.4
2373.1,0.0013735,94.4
2373.2,0.00063246,94.4
2373.2,0.00044719,94.4
2373.2,-4.6838e-05,94.457
2373.3,0.00050895,94.4
2373.3,1.4916e-05,94.4
2373.4,-0.00078788,94.286
2373.4,-0.0011584,94.4
2373.4,-0.00060262,94.571
2373.5,-0.00060262,94.4
2373.5,-0.0010349,94.4
2373.6,-0.00078788,94.4
2373.6,0.00050895,94.343
2373.6,0.00050895,94.571
2373.7,0.00020018,94.4
2373.7,-0.00084964,94.343
2373.8,-0.00084964,94.4
2373.8,0.00038544,94.286
2373.8,-0.00035561,94.629
2373.9,-0.00091139,94.4
2373.9,-0.00060262,94.343
2374,-0.00060262,94.514
2374,-0.00060262,94.343
2374,-0.00084964,94.514
2374.1,-0.0010349,94.286
2374.1,-0.00041736,94.4
2374.2,-0.00078788,94.4
2374.2,-0.00035561,94.343
2374.2,-0.00054087,94.514
2374.3,-0.00029385,94.286
2374.3,-0.00054087,94.343
2374.4,-0.00035561,94.4
2374.4,-0.00047912,94.343
2374.4,-0.00047912,94.4
2374.5,-0.0014054,94.171
2374.5,-0.00041736,94.229
2374.6,-0.00017035,94.229
2374.6,-0.00010859,94.286
2374.6,-0.0015289,94.343
2374.7,-0.0012819,94.171
2374.7,-0.0011584,94.286
2374.8,-0.0012819,94.171
2374.8,-0.0017759,94.343
2374.8,-0.0015907,94.343
2374.9,-0.0017142,94.229
2374.9,-0.0012819,94.229
2375,-0.0018995,94.171
2375,-0.0018995,94.343
2375,-0.0016524,94.286
2375.1,-0.0018995,94.4
2375.1,-0.0023935,94.229
2375.2,-0.0025787,94.286
2375.2,-0.0025787,94.343
2375.2,-0.002517,94.286
2375.3,-0.003011,94.286
2375.3,-0.002764,94.343
2375.4,-0.0035051,94.286
2375.4,-0.0038756,94.286
2375.4,-0.0034433,94.343
2375.5,-0.0029493,94.229
2375.5,-0.0036286,94.286
2375.6,-0.0038138,94.229
2375.6,-0.0037521,94.343
2375.6,-0.0029493,94.4
2375.7,-0.002764,94.171
2375.7,-0.0024552,94.343
2375.8,-0.0026405,94.057
2375.8,-0.002023,94.171
2375.8,-0.0018995,94.229
2375.9,-0.0023317,94.057
2375.9,-0.0023935,94.114
2376,-0.0020847,94.171
2376,-0.002517,94.171
2376,-0.0023317,94.171
2376.1,-0.0026405,94.171
2376.1,-0.0021465,94.171
2376.2,-0.0016524,94.171
2376.2,-0.0014672,94.229
2376.2,-0.0015289,94.229
2376.3,-0.0019612,94.171
2376.3,-0.0020847,94.114
2376.4,-0.0021465,94.171
2376.4,-0.0025787,94.229
2376.4,-0.0031345,94.057
2376.5,-0.0039373,94.171
2376.5,-0.0040608,94
2376.6,-0.0034433,94.057
2376.6,-0.0039991,94.057
2376.6,-0.0035668,93.943
2376.7,-0.0031963,94.114
2376.7,-0.0028875,93.943
2376.8,-0.0029493,94.114
2376.8,-0.0033198,94.171
2376.8,-0.0035668,94.057
2376.9,-0.0031345,94.114
2376.9,-0.0039373,94
2377,-0.0041226,94.057
2377,-0.0043696,94.114
2377,-0.0040608,94.057
2377.1,-0.0040608,94
2377.1,-0.0038756,93.829
2377.2,-0.0036903,93.943
2377.2,-0.0037521,94.057
2377.2,-0.0039373,93.943
2377.3,-0.0041226,93.943
2377.3,-0.0039991,93.943
2377.4,-0.0039991,94
2377.4,-0.0047401,94.057
2377.4,-0.0053577,93.943
2377.5,-0.0049254,93.943
2377.5,-0.0052342,93.943
2377.6,-0.0048019,94
2377.6,-0.0049254,93.886
2377.6,-0.0044314,94
2377.7,-0.0038138,93.886
2377.7,-0.0036286,94.057
2377.8,-0.0036903,93.829
2377.8,-0.0033815,93.829
2377.8,-0.0031963,93.829
2377.9,-0.002764,93.886
2377.9,-0.002517,93.943
2378,-0.0024552,93.886
2378,-0.0023317,93.771
2378,-0.0017142,93.714
2378.1,-0.0015289,93.829
2378.1,-0.0019612,93.886
2378.2,-0.0018995,94
2378.2,-0.0025787,93.829
2378.2,-0.0028258,93.771
2378.3,-0.0023317,93.886
2378.3,-0.0026405,93.714
2378.4,-0.0028875,94
2378.4,-0.003011,93.771
2378.4,-0.0031345,93.6
2378.5,-0.002517,93.657
2378.5,-0.0023935,93.543
2378.6,-0.0028258,93.829
2378.6,-0.00227,93.543
2378.6,-0.0025787,93.6
2378.7,-0.0018377,93.6
2378.7,-0.0023317,93.6
2378.8,-0.002517,93.771
2378.8,-0.0023935,93.486
2378.8,-0.0024552,93.657
2378.9,-0.002764,93.543
2378.9,-0.00227,93.657
2379,-0.0031345,93.771
2379,-0.0025787,93.486
2379,-0.003011,93.657
2379.1,-0.0025787,93.714
2379.1,-0.0031963,93.543
2379.2,-0.0039373,93.6
2379.2,-0.0030728,93.429
2379.2,-0.0023935,93.486
2379.3,-0.0031345,93.486
2379.3,-0.0030728,93.429
2379.4,-0.0041843,93.486
2379.4,-0.0031963,93.486
2379.4,-0.0027023,93.429
2379.5,-0.0041843,93.486
2379.5,-0.0042461,93.543
2379.6,-0.0036903,93.486
2379.6,-0.0035668,93.543
2379.6,-0.0035051,93.429
2379.7,-0.0040608,93.6
2379.7,-0.0034433,93.6
2379.8,-0.0033198,93.371
2379.8,-0.0034433,93.543
2379.8,-0.0031963,93.429
2379.9,-0.0031963,93.486
2379.9,-0.0026405,93.429
2380,-0.0025787,93.314
2380,-0.002764,93.486
2380,-0.0021465,93.486
2380.1,-0.0023317,93.486
2380.1,-0.0027023,93.429
2380.2,-0.0029493,93.486
2380.2,-0.0028258,93.371
2380.2,-0.00227,93.429
2380.3,-0.003258,93.486
2380.3,-0.0035051,93.429
2380.4,-0.0037521,93.429
2380.4,-0.003258,93.371
2380.4,-0.003258,93.257
2380.5,-0.0034433,93.086
2380.5,-0.0037521,93.257
2380.6,-0.0027023,93.257
2380.6,-0.0031963,93.2
2380.6,-0.0028875,93.2
2380.7,-0.0036286,93.029
2380.7,-0.0027023,93.143
2380.8,-0.0029493,93.257
2380.8,-0.0031345,93.2
2380.8,-0.0035668,93.086
2380.9,-0.002764,93.143
2380.9,-0.0028875,93.2
2381,-0.002023,93.314
2381,-0.002517,93.143
2381,-0.00227,93.086
2381.1,-0.0028258,93.2
2381.1,-0.0028875,92.857
2381.2,-0.0026405,93.029
2381.2,-0.0025787,92.971
2381.2,-0.0031963,92.857
2381.3,-0.0031963,93.029
2381.3,-0.003011,92.8
2381.4,-0.0016524,92.971
2381.4,-0.0018377,92.971
2381.4,-0.0017142,92.857
2381.5,-0.0016524,93.143
2381.5,-0.0019612,92.8
2381.6,-0.0018995,92.914
2381.6,-0.0026405,92.971
2381.6,-0.0033815,92.8
2381.7,-0.0026405,93.2
2381.7,-0.003258,92.914
2381.8,-0.0030728,92.686
2381.8,-0.002764,92.686
2381.8,-0.002764,92.629
2381.9,-0.00227,92.914
2381.9,-0.0026405,92.743
2382,-0.0028258,92.743
2382,-0.0027023,92.629
2382,-0.0028875,92.629
2382.1,-0.0031345,92.8
2382.1,-0.0038756,92.8
2382.2,-0.0043696,92.743
2382.2,-0.0044931,92.686
2382.2,-0.0048636,92.686
2382.3,-0.0051107,92.857
2382.3,-0.0054812,92.8
2382.4,-0.0044931,92.686
2382.4,-0.0039373,92.8
2382.4,-0.0028875,92.629
2382.5,-0.00227,92.743
2382.5,-0.002023,92.514
2382.6,-0.00227,92.457
2382.6,-0.0018377,92.629
2382.6,-0.002764,92.686
2382.7,-0.002517,92.8
2382.7,-0.0031963,92.686
2382.8,-0.003258,92.514
2382.8,-0.0034433,92.571
2382.8,-0.0028258,92.629
2382.9,-0.0026405,92.743
2382.9,-0.0027023,92.629
2383,-0.003011,92.571
2383,-0.002764,92.629
2383,-0.0033198,92.686
2383.1,-0.0033815,92.8
2383.1,-0.0036903,92.4
2383.2,-0.0041226,92.514
2383.2,-0.0040608,92.457
2383.2,-0.0039373,92.571
2383.3,-0.0036286,92.571
2383.3,-0.0033815,92.343
2383.4,-0.0036903,92.629
2383.4,-0.0033815,92.286
2383.4,-0.0029493,92.457
2383.5,-0.0028875,92.514
2383.5,-0.003258,92.286
2383.6,-0.0035668,92.571
2383.6,-0.0031963,92.4
2383.6,-0.0031345,92.457
2383.7,-0.0031345,92.514
2383.7,-0.0033198,92.343
2383.8,-0.0033198,92.286
2383.8,-0.002764,92.229
2383.8,-0.0026405,92.343
2383.9,-0.0023935,92.171
2383.9,-0.0021465,92.171
2384,-0.0028875,92.114
2384,-0.0026405,92.229
2384,-0.0022082,92.229
2384.1,-0.002517,92.229
2384.1,-0.0029493,92.229
2384.2,-0.0034433,92.114
2384.2,-0.0031963,92.229
2384.2,-0.002023,92.171
2384.3,-0.0024552,92.286
2384.3,-0.0020847,92.114
2384.4,-0.0017759,92.171
2384.4,-0.0017142,92.229
2384.4,-0.0020847,92
2384.5,-0.0023317,92.114
2384.5,-0.0029493,92.114
2384.6,-0.0022082,92.057
2384.6,-0.002517,92.114
2384.6,-0.0025787,92.114
2384.7,-0.002517,92.114
2384.7,-0.0018377,92.171
